corporateID,corporateType,corporateName,corporateKana,location,moddate
1210005007976,http://imi.go.jp/ns/code_id/code/kind#399,福井県眼鏡卸商協同組合,フクイケンガンキョウオロシショウ,福井県鯖江市新横江２丁目３番４号「めがね会館」内,2018-06-14T15:00:00.000Z
9210005007977,http://imi.go.jp/ns/code_id/code/kind#399,福井精光協同組合,フクイセイコウ,福井県鯖江市三六町２丁目８番３３号,2020-10-25T15:00:00.000Z
8210005007978,http://imi.go.jp/ns/code_id/code/kind#399,福井県染色工業協同組合,フクイケンセンショクコウギョウ,福井県鯖江市神中町２丁目８番２９号,2019-06-13T15:00:00.000Z
5210005007980,http://imi.go.jp/ns/code_id/code/kind#399,ヒットクラフト協同組合,ヒットクラフト,福井県鯖江市河和田町２８号１６番地の１,2019-02-07T15:00:00.000Z
4210005007981,http://imi.go.jp/ns/code_id/code/kind#399,福井県鯖江眼鏡協同組合,,福井県鯖江市有定町３丁目６番１２号,2015-11-12T15:00:00.000Z
3210005007982,http://imi.go.jp/ns/code_id/code/kind#399,パブリック協同組合,,福井県鯖江市三六町２丁目４４番１号,2015-11-12T15:00:00.000Z
9210005007985,http://imi.go.jp/ns/code_id/code/kind#399,食協同組合,ショク,福井県鯖江市水落町第１４号１４番地の１,2021-06-17T15:00:00.000Z
8210005007986,http://imi.go.jp/ns/code_id/code/kind#399,南越地区生コンクリート協同組合,ナンエツチクナマコンクリート,福井県鯖江市下司町第２０号１３番地の１,2019-06-25T15:00:00.000Z
3210005007990,http://imi.go.jp/ns/code_id/code/kind#399,繊維技術支援協同組合,センイギジュツシエン,福井県鯖江市神中町２丁目７番４０号,2019-06-19T15:00:00.000Z
1210005007992,http://imi.go.jp/ns/code_id/code/kind#399,農事組合法人吉野瀬営農組合,,福井県鯖江市下司町第１０号３０番地,2015-11-12T15:00:00.000Z
9210005007993,http://imi.go.jp/ns/code_id/code/kind#399,農事組合法人あすなろ生産組合,アスナロセイサンクミアイ,福井県鯖江市中野町第１１２号１４番地３,2019-10-31T15:00:00.000Z
8210005007994,http://imi.go.jp/ns/code_id/code/kind#399,農事組合法人ファーム東陽,,福井県鯖江市川島町第２０号６番地,2015-11-12T15:00:00.000Z
7210005007995,http://imi.go.jp/ns/code_id/code/kind#399,河和田村開拓農業協同組合,,福井県鯖江市北中町９号１８番地,2015-11-12T15:00:00.000Z
6210005007996,http://imi.go.jp/ns/code_id/code/kind#399,福井県農業共済組合,フクイケン,福井県鯖江市横越町第１８号４１番地１,2020-10-13T15:00:00.000Z
1210005008000,http://imi.go.jp/ns/code_id/code/kind#399,一般財団法人日本眼鏡普及光学器検査協会,ニホンガンキョウフキュウコウガクキケンサキョウカイ,福井県鯖江市新横江２丁目３番４号,2018-06-18T15:00:00.000Z
6210005008004,http://imi.go.jp/ns/code_id/code/kind#399,一般社団法人鯖江織物技術伝承の会,サバエオリモノギジュツデンショウノカイ,福井県鯖江市旭町１丁目６番５号,2020-01-13T15:00:00.000Z
4210005008006,http://imi.go.jp/ns/code_id/code/kind#399,医療法人加藤産婦人科,カトウサンフジンカ,福井県鯖江市水落町１丁目４番２１号,2018-12-03T15:00:00.000Z
2210005008008,http://imi.go.jp/ns/code_id/code/kind#399,公益社団法人鯖江青年会議所,サバエセイネンカイギショ,福井県鯖江市長泉寺町１丁目９番２０号鯖江市民活動交流センター内,2019-01-29T15:00:00.000Z
1210005008009,http://imi.go.jp/ns/code_id/code/kind#399,一般社団法人福井県眼鏡協会,フクイケンガンギョウキョウカイ,福井県鯖江市新横江２丁目３番４号,2018-09-24T15:00:00.000Z
6210005008012,http://imi.go.jp/ns/code_id/code/kind#399,一般社団法人福井県植物防疫協会,フクイケンショクブツボウエキキョウカイ,福井県鯖江市横越町第１８号４１番地１福井県農業共済会館内,2018-06-10T15:00:00.000Z
5210005008013,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人あおい保育園,アオイホイクエン,福井県鯖江市神明町４丁目１番７号,2019-07-03T15:00:00.000Z
4210005008014,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人あすなろ福祉会,アスナロフクシカイ,福井県鯖江市御幸町２丁目１５番１５号,2019-07-10T15:00:00.000Z
3210005008015,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人いずみ保育園,イズミホイクエン,福井県鯖江市下河端町２号８番地,2020-07-05T15:00:00.000Z
2210005008016,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人鯖江市社会福祉協議会,サバエシシャカイフクシキョウギカイ,福井県鯖江市水落町２丁目３０番１号,2019-07-16T15:00:00.000Z
1210005008017,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人鯖江すみれ保育園,サバエスミレホイクエン,福井県鯖江市住吉町１丁目１４番１４号,2019-07-01T15:00:00.000Z
9210005008018,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人慈光保育園,ジコウホイクエン,福井県鯖江市西袋町１６号１２番地,2019-07-07T15:00:00.000Z
8210005008019,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人新横江保育園,シンヨコエホイクエン,福井県鯖江市新横江１丁目３番１３号,2020-04-22T15:00:00.000Z
6210005008020,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人白蓮福祉会,シラハスフクシカイ,福井県鯖江市糺町３７号７番地,2019-08-28T15:00:00.000Z
5210005008021,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人ふじ乃里,フジノサト,福井県鯖江市持明寺町１４字１４番地の１,2020-07-07T15:00:00.000Z
4210005008022,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人やなぎ保育園,ヤナギホイクエン,福井県鯖江市柳町４丁目２番１７号,2020-06-25T15:00:00.000Z
3210005008023,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人吉江学園,ヨシエガクエン,福井県鯖江市西番町２４字１番地１,2020-06-30T15:00:00.000Z
2210005008024,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人吉江保育園,ヨシエホイクエン,福井県鯖江市杉本町４０８番地,2018-08-23T15:00:00.000Z
1210005008025,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人日野会,ヒノカイ,福井県鯖江市漆原町２０号８番地,2018-06-27T15:00:00.000Z
9210005008026,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人福授園,フクジュエン,福井県鯖江市神中町２丁目６番地２０号,2020-05-06T15:00:00.000Z
8210005008027,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人草の実福祉会,クサノミフクシカイ,福井県鯖江市鳥羽１丁目３番１８－２号,2018-06-25T15:00:00.000Z
7210005008028,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人一喜会,イチヨシカイ,福井県鯖江市水落町３丁目６番３４号,2019-06-02T15:00:00.000Z
6210005008029,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人つつじ会,ツツジカイ,福井県鯖江市三六町１丁目１１番３号,2019-07-10T15:00:00.000Z
4210005008030,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人東陽会,トウヨウカイ,福井県鯖江市大野町３字１番地,2019-07-01T15:00:00.000Z
3210005008031,http://imi.go.jp/ns/code_id/code/kind#399,社会福祉法人高思会,コウシカイ,福井県鯖江市吉江町第３１号７番地１,2020-06-03T15:00:00.000Z
8210005008035,http://imi.go.jp/ns/code_id/code/kind#399,深江町商店街振興組合,,福井県鯖江市本町３丁目２番１２号,2015-11-12T15:00:00.000Z
6210005008037,http://imi.go.jp/ns/code_id/code/kind#399,福井県眼鏡工業組合,フクイケンガンキョウ,福井県鯖江市新横江２丁目３番４号,2018-10-01T15:00:00.000Z
2210005008040,http://imi.go.jp/ns/code_id/code/kind#399,尾花生産森林組合,,福井県鯖江市尾花町第１０号２番地,2015-11-12T15:00:00.000Z
1210005008041,http://imi.go.jp/ns/code_id/code/kind#399,医療法人寿人堂,ジュジンドウ,福井県鯖江市三六町１丁目２番６号,2018-12-09T15:00:00.000Z
7210005008044,http://imi.go.jp/ns/code_id/code/kind#399,社会医療法人寿人会,ジュジンカイ,福井県鯖江市旭町４丁目４番９号,2021-05-27T15:00:00.000Z
6210005008045,http://imi.go.jp/ns/code_id/code/kind#399,医療法人東山会,ヒガシヤマカイ,福井県鯖江市中野町第３３号２０番地の１,2019-07-09T15:00:00.000Z
4210005008047,http://imi.go.jp/ns/code_id/code/kind#399,医療法人カマカズ医院,カマカズイイン,福井県鯖江市日の出町５番４号,2018-05-20T15:00:00.000Z
3210005008048,http://imi.go.jp/ns/code_id/code/kind#399,医療法人齋藤歯科医院,サイトウシカイイン,福井県鯖江市神中町２丁目４番２７号,2019-02-25T15:00:00.000Z
2210005008049,http://imi.go.jp/ns/code_id/code/kind#399,医療法人ポプラ歯科医院,ポプラシカイイン,福井県鯖江市柳町１丁目１０番１０号,2018-12-19T15:00:00.000Z
9210005008050,http://imi.go.jp/ns/code_id/code/kind#399,医療法人川口小児科医院,カワグチショウニカイイン,福井県鯖江市桜町２丁目８番２２号,2019-01-16T15:00:00.000Z
8210005008051,http://imi.go.jp/ns/code_id/code/kind#399,医療法人産婦人科鈴木クリニック,サンフジンカスズキクリニック,福井県鯖江市東鯖江４丁目２番２３号,2018-06-26T15:00:00.000Z
7210005008052,http://imi.go.jp/ns/code_id/code/kind#399,医療法人高村病院,タカムラビョウイン,福井県鯖江市幸町１丁目２－２,2018-05-13T15:00:00.000Z
6210005008053,http://imi.go.jp/ns/code_id/code/kind#399,医療法人高野病院,,福井県鯖江市本町２丁目３番１０号,2015-11-12T15:00:00.000Z
5210005008054,http://imi.go.jp/ns/code_id/code/kind#399,医療法人鯖江清水耳鼻咽喉科医院,サバエシミズジビインコウカイイン,福井県鯖江市本町４丁目１番２８号,2021-02-02T15:00:00.000Z
4210005008055,http://imi.go.jp/ns/code_id/code/kind#399,医療法人ア歯科峯田診療所,アシカミネダシンリョウショ,福井県鯖江市神明町５丁目５番２０号,2018-11-13T15:00:00.000Z
3210005008056,http://imi.go.jp/ns/code_id/code/kind#399,医療法人幸道眼科,コウドウガンカ,福井県鯖江市幸町１丁目４番８号,2019-01-03T15:00:00.000Z
1210005008058,http://imi.go.jp/ns/code_id/code/kind#399,医療法人隆仁会,リュウジンカイ,福井県鯖江市五郎丸町２５３番地,2019-04-24T15:00:00.000Z
9210005008059,http://imi.go.jp/ns/code_id/code/kind#399,医療法人日野会,ヒノカイ,福井県鯖江市本町４丁目３番１４号,2019-02-25T15:00:00.000Z
7210005008060,http://imi.go.jp/ns/code_id/code/kind#399,医療法人きむら内科医院,イリョウホウジンキムラナイカイイン,福井県鯖江市中野町第２５７号３番地の７,2021-05-19T15:00:00.000Z
6210005008061,http://imi.go.jp/ns/code_id/code/kind#399,医療法人たかはし内科婦人科医院,タカハシナイカフジンカイイン,福井県鯖江市小黒町３丁目１１番２８号,2019-09-25T15:00:00.000Z
5210005008062,http://imi.go.jp/ns/code_id/code/kind#399,医療法人一乗医院,イチジョウイイン,福井県鯖江市河和田町第２８号１番地１,2020-03-26T15:00:00.000Z
4210005008063,http://imi.go.jp/ns/code_id/code/kind#399,医療法人藤庵会,トウアンカイ,福井県鯖江市杉本町第１６号１番地の３,2018-08-05T15:00:00.000Z
3210005008064,http://imi.go.jp/ns/code_id/code/kind#399,医療法人柳沢医院,ヤナギサワイイン,福井県鯖江市三六町１丁目２番５０号,2019-06-03T15:00:00.000Z
2210005008065,http://imi.go.jp/ns/code_id/code/kind#399,医療法人野尻内科胃腸科医院,ノジリナイカイチョウカイイン,福井県鯖江市鳥羽２丁目４番１６号,2020-03-09T15:00:00.000Z
1210005008066,http://imi.go.jp/ns/code_id/code/kind#399,医療法人今野内科,コンノナイカ,福井県鯖江市幸町１丁目２－１２,2019-03-31T15:00:00.000Z
9210005008067,http://imi.go.jp/ns/code_id/code/kind#399,医療法人王山,オウザン,福井県鯖江市旭町１丁目３番２２号,2018-06-25T15:00:00.000Z
8210005008068,http://imi.go.jp/ns/code_id/code/kind#399,医療法人至要会,シヨウカイ,福井県鯖江市旭町１丁目２番８号,2019-10-30T15:00:00.000Z
7210005008069,http://imi.go.jp/ns/code_id/code/kind#399,医療法人英晃会,エイコウカイ,福井県鯖江市糺町３１１番地,2018-11-18T15:00:00.000Z
5210005008070,http://imi.go.jp/ns/code_id/code/kind#399,医療法人安雄会,アンユウカイ,福井県鯖江市東鯖江１丁目３番１５号,2019-07-21T15:00:00.000Z
4210005008071,http://imi.go.jp/ns/code_id/code/kind#399,鯖江商工会議所,サバエ,福井県鯖江市本町３丁目２番１２号,2020-01-13T15:00:00.000Z
3210005008072,http://imi.go.jp/ns/code_id/code/kind#399,ＵＡゼンセンウラセ労働組合,ユーエイゼンセンウラセ,福井県鯖江市神中町２丁目７－４０ウラセ株式会社内,2019-01-20T15:00:00.000Z
2210005008073,http://imi.go.jp/ns/code_id/code/kind#399,特定非営利活動法人さばえＮＰＯサポート,,福井県鯖江市長泉寺町１丁目９番２０号鯖江市民活動交流センター内,2015-11-12T15:00:00.000Z
1210005008074,http://imi.go.jp/ns/code_id/code/kind#399,特定非営利活動法人エヌピーオふれあいそして自立,エヌピーオフレアイソシテジリツ,福井県鯖江市つつじケ丘町１９番７号,2018-06-18T15:00:00.000Z
9210005008075,http://imi.go.jp/ns/code_id/code/kind#399,特定非営利活動法人かわだ夢グリーン,カワダユメグリーン,福井県鯖江市河和田町１９番６号の１,2018-07-05T15:00:00.000Z
8210005008076,http://imi.go.jp/ns/code_id/code/kind#399,特定非営利活動法人さばえスポーツクラブ,サバエスポーツクラブ,福井県鯖江市宮前２丁目９番１号,2018-07-19T15:00:00.000Z
5210005008079,http://imi.go.jp/ns/code_id/code/kind#399,特定非営利活動法人エコプラザさばえ,エコプラザサバエ,福井県鯖江市中野町第７３号１１番地,2020-06-08T15:00:00.000Z
2210005008081,http://imi.go.jp/ns/code_id/code/kind#399,特定非営利活動法人たすけあいサロンあわせ柿,タスケアイサロンアワセガキ,福井県鯖江市神中町３丁目４番１４号,2021-06-08T15:00:00.000Z
1210005008082,http://imi.go.jp/ns/code_id/code/kind#399,特定非営利活動法人カルチャーネットさばえ,カルチャーネットサバエ,福井県鯖江市東鯖江３丁目７番１号鯖江市文化センター内,2021-04-05T15:00:00.000Z
9210005008083,http://imi.go.jp/ns/code_id/code/kind#399,特定非営利活動法人福井教育研究会,,福井県鯖江市有定町３丁目２番２８号,2015-11-12T15:00:00.000Z
7210005008085,http://imi.go.jp/ns/code_id/code/kind#399,特定非営利活動法人たんなん夢レディオ,タンナンユメレディオ,福井県鯖江市本町２丁目２番,2019-06-24T15:00:00.000Z
6210005008086,http://imi.go.jp/ns/code_id/code/kind#399,税理士法人川中経営,カワナカケイエイ,福井県鯖江市本町４丁目１０番７号,2021-02-08T15:00:00.000Z
3210005008089,http://imi.go.jp/ns/code_id/code/kind#399,安楽寺,アンラクジ,福井県鯖江市吉谷町４７号１０番地,2021-01-03T15:00:00.000Z
1210005008090,http://imi.go.jp/ns/code_id/code/kind#399,一乘寺,,福井県鯖江市旭町３丁目２番１号,2015-11-12T15:00:00.000Z
9210005008091,http://imi.go.jp/ns/code_id/code/kind#399,上野別堂,,福井県鯖江市東鯖江上山１番地,2015-11-12T15:00:00.000Z
8210005008092,http://imi.go.jp/ns/code_id/code/kind#399,円光寺,,福井県鯖江市金谷町２０号６番地,2015-11-12T15:00:00.000Z
7210005008093,http://imi.go.jp/ns/code_id/code/kind#399,永渡寺,,福井県鯖江市鳥羽町３４号１９番地,2015-11-12T15:00:00.000Z
6210005008094,http://imi.go.jp/ns/code_id/code/kind#399,悦相院,,福井県鯖江市寺中町３４号７番地,2015-11-12T15:00:00.000Z
5210005008095,http://imi.go.jp/ns/code_id/code/kind#399,円入寺,,福井県鯖江市北中町１７号９番地,2015-11-12T15:00:00.000Z
4210005008096,http://imi.go.jp/ns/code_id/code/kind#399,圓誠寺,,福井県鯖江市五郎丸町第１１号２１番地,2015-11-12T15:00:00.000Z
3210005008097,http://imi.go.jp/ns/code_id/code/kind#399,円立寺,,福井県鯖江市石田上町３８号４番地,2015-11-12T15:00:00.000Z
2210005008098,http://imi.go.jp/ns/code_id/code/kind#399,御嶽教眞義教会,,福井県鯖江市上鯖江町１６号１番地,2015-11-12T15:00:00.000Z
1210005008099,http://imi.go.jp/ns/code_id/code/kind#399,憶念寺,,福井県鯖江市寺中町２０号１２番地,2015-11-12T15:00:00.000Z
9210005008100,http://imi.go.jp/ns/code_id/code/kind#399,覺念寺,,福井県鯖江市幸町１丁目１番１４号,2015-11-12T15:00:00.000Z
8210005008101,http://imi.go.jp/ns/code_id/code/kind#399,願生寺,,福井県鯖江市下深江町１３０番地,2015-11-12T15:00:00.000Z
7210005008102,http://imi.go.jp/ns/code_id/code/kind#399,観音寺,,福井県鯖江市水落町２丁目１３番３号,2015-11-12T15:00:00.000Z
6210005008103,http://imi.go.jp/ns/code_id/code/kind#399,覚善寺,,福井県鯖江市横越町１３号４３番地,2015-11-12T15:00:00.000Z
5210005008104,http://imi.go.jp/ns/code_id/code/kind#399,覺円寺,,福井県鯖江市下野田町３２号２６番地,2015-11-12T15:00:00.000Z
4210005008105,http://imi.go.jp/ns/code_id/code/kind#399,教覚寺,,福井県鯖江市磯部町１号１６番地,2015-11-12T15:00:00.000Z
3210005008106,http://imi.go.jp/ns/code_id/code/kind#399,仰明寺,,福井県鯖江市和田町１６号４９番地,2015-11-12T15:00:00.000Z
2210005008107,http://imi.go.jp/ns/code_id/code/kind#399,光輪寺,,福井県鯖江市西袋町２７号２番地,2015-11-12T15:00:00.000Z
1210005008108,http://imi.go.jp/ns/code_id/code/kind#399,光蓮寺,,福井県鯖江市上戸口町５０号１４番地,2015-11-12T15:00:00.000Z
9210005008109,http://imi.go.jp/ns/code_id/code/kind#399,光泉寺,,福井県鯖江市片山町５号２０番地,2015-11-12T15:00:00.000Z
7210005008110,http://imi.go.jp/ns/code_id/code/kind#399,光常寺,,福井県鯖江市別司町３１号２７番地,2015-11-12T15:00:00.000Z
6210005008111,http://imi.go.jp/ns/code_id/code/kind#399,光照寺,コウショウジ,福井県鯖江市熊田町２５号３６番地,2020-12-24T15:00:00.000Z
5210005008112,http://imi.go.jp/ns/code_id/code/kind#399,光明寺,,福井県鯖江市川去町３９号３４番地,2015-11-12T15:00:00.000Z
4210005008113,http://imi.go.jp/ns/code_id/code/kind#399,弘願真宗興隆山浄玄寺,,福井県鯖江市中野町２０９号４番の１,2015-11-12T15:00:00.000Z
3210005008114,http://imi.go.jp/ns/code_id/code/kind#399,西正寺,,福井県鯖江市舟津町４丁目１０番４号,2015-11-12T15:00:00.000Z
2210005008115,http://imi.go.jp/ns/code_id/code/kind#399,西福寺,,福井県鯖江市本町２丁目３番２１号,2015-11-12T15:00:00.000Z
1210005008116,http://imi.go.jp/ns/code_id/code/kind#399,西福寺,,福井県鯖江市長泉寺町２丁目４番８号,2015-11-12T15:00:00.000Z
9210005008117,http://imi.go.jp/ns/code_id/code/kind#399,西福寺,,福井県鯖江市下氏家町１３号１０番地,2015-11-12T15:00:00.000Z
8210005008118,http://imi.go.jp/ns/code_id/code/kind#399,西称寺,,福井県鯖江市別所町３０号２２番地,2015-11-12T15:00:00.000Z
7210005008119,http://imi.go.jp/ns/code_id/code/kind#399,西照寺,,福井県鯖江市日の出町５番１１号,2015-11-12T15:00:00.000Z
5210005008120,http://imi.go.jp/ns/code_id/code/kind#399,西教寺,サイキョウジ,福井県鯖江市吉谷町４６号１４番地,2019-11-24T15:00:00.000Z
4210005008121,http://imi.go.jp/ns/code_id/code/kind#399,西法寺,,福井県鯖江市別司町３１号９番地,2015-11-12T15:00:00.000Z
3210005008122,http://imi.go.jp/ns/code_id/code/kind#399,西向寺,,福井県鯖江市寺中町１９号８番地,2015-11-12T15:00:00.000Z
2210005008123,http://imi.go.jp/ns/code_id/code/kind#399,西光寺,サイコウジ,福井県鯖江市杉本町３１号４２番地の１,2018-09-17T15:00:00.000Z
1210005008124,http://imi.go.jp/ns/code_id/code/kind#399,鞍馬弘教嚮陽山弘安寺,クラマコウキョウキョウヨウザンコウアンジ,福井県鯖江市長泉寺町１丁目８番２号,2019-06-19T15:00:00.000Z
9210005008125,http://imi.go.jp/ns/code_id/code/kind#399,西蓮寺,サイレンジ,福井県鯖江市石田上町３７号１５番地,2019-10-09T15:00:00.000Z
8210005008126,http://imi.go.jp/ns/code_id/code/kind#399,エホバの証人の鯖江会衆,エホバノショウニンノサバエカイシュウ,福井県鯖江市北野町１２字神田１９番地,2021-04-12T15:00:00.000Z
7210005008127,http://imi.go.jp/ns/code_id/code/kind#399,浄善寺,,福井県鯖江市磯部町第３号１１番地,2015-11-12T15:00:00.000Z
6210005008128,http://imi.go.jp/ns/code_id/code/kind#399,真宗山元派,,福井県鯖江市横越町第１３号４３番地,2015-11-12T15:00:00.000Z
5210005008129,http://imi.go.jp/ns/code_id/code/kind#399,十王寺,,福井県鯖江市下新庄町８５号２８番地,2015-11-12T15:00:00.000Z
3210005008130,http://imi.go.jp/ns/code_id/code/kind#399,淨覚寺,,福井県鯖江市五郎丸町第１１号１５番地,2015-11-12T15:00:00.000Z
2210005008131,http://imi.go.jp/ns/code_id/code/kind#399,真覚寺,シンカクジ,福井県鯖江市本町３丁目２番３８号,2021-06-15T15:00:00.000Z
1210005008132,http://imi.go.jp/ns/code_id/code/kind#399,親縁寺,,福井県鯖江市大野町２１号３番地,2015-11-12T15:00:00.000Z
9210005008133,http://imi.go.jp/ns/code_id/code/kind#399,浄法寺,,福井県鯖江市橋立町５号２９番地,2015-11-12T15:00:00.000Z
8210005008134,http://imi.go.jp/ns/code_id/code/kind#399,浄願寺,,福井県鯖江市川島町２７号４番地,2015-11-12T15:00:00.000Z
7210005008135,http://imi.go.jp/ns/code_id/code/kind#399,常然寺,,福井県鯖江市西袋町１６号１２番地,2015-11-12T15:00:00.000Z
6210005008136,http://imi.go.jp/ns/code_id/code/kind#399,乘誓寺,ジョウセイジ,福井県鯖江市戸口町第１３号４番地,2021-04-20T15:00:00.000Z
5210005008137,http://imi.go.jp/ns/code_id/code/kind#399,證誠寺,,福井県鯖江市横越町第１３号４３番地,2015-11-12T15:00:00.000Z
4210005008138,http://imi.go.jp/ns/code_id/code/kind#399,善祐寺,,福井県鯖江市沢町３４号５番地,2015-11-12T15:00:00.000Z
3210005008139,http://imi.go.jp/ns/code_id/code/kind#399,専念寺,,福井県鯖江市大野町２０号２３番地の１,2015-11-12T15:00:00.000Z
1210005008140,http://imi.go.jp/ns/code_id/code/kind#399,正覺寺,,福井県鯖江市四方谷町４号１９番地,2015-11-12T15:00:00.000Z
9210005008141,http://imi.go.jp/ns/code_id/code/kind#399,専立寺,,福井県鯖江市川島町２８号２５番地,2015-11-12T15:00:00.000Z
8210005008142,http://imi.go.jp/ns/code_id/code/kind#399,誠長寺,,福井県鯖江市中野町３８号４７番地,2015-11-12T15:00:00.000Z
7210005008143,http://imi.go.jp/ns/code_id/code/kind#399,善照寺,,福井県鯖江市上戸口町４６号１９番地の１,2015-11-12T15:00:00.000Z
6210005008144,http://imi.go.jp/ns/code_id/code/kind#399,正立寺,,福井県鯖江市落井町２６号３５番地,2015-11-12T15:00:00.000Z
5210005008145,http://imi.go.jp/ns/code_id/code/kind#399,誓願寺,,福井県鯖江市上河端町第１５号４６番地,2015-11-12T15:00:00.000Z
4210005008146,http://imi.go.jp/ns/code_id/code/kind#399,專光寺,,福井県鯖江市石田下町２３号２９番地,2015-11-12T15:00:00.000Z
3210005008147,http://imi.go.jp/ns/code_id/code/kind#399,專蓮寺,,福井県鯖江市西大井町３３号１番地,2015-11-12T15:00:00.000Z
2210005008148,http://imi.go.jp/ns/code_id/code/kind#399,盛隆寺,,福井県鯖江市小泉町２４号３番地,2015-11-12T15:00:00.000Z
1210005008149,http://imi.go.jp/ns/code_id/code/kind#399,善勝寺,,福井県鯖江市二丁掛町３号４２番地,2015-11-12T15:00:00.000Z
8210005008150,http://imi.go.jp/ns/code_id/code/kind#399,善照寺,,福井県鯖江市下野田町３１号５１番地,2015-11-12T15:00:00.000Z
7210005008151,http://imi.go.jp/ns/code_id/code/kind#399,清照寺,,福井県鯖江市下新庄町第２７号３番地の４,2015-11-12T15:00:00.000Z
5210005008153,http://imi.go.jp/ns/code_id/code/kind#399,中道院,,福井県鯖江市長泉寺町２丁目７番７号,2015-11-12T15:00:00.000Z
4210005008154,http://imi.go.jp/ns/code_id/code/kind#399,長善寺,,福井県鯖江市河和田町１４号３４番地,2015-11-12T15:00:00.000Z
3210005008155,http://imi.go.jp/ns/code_id/code/kind#399,長久寺,,福井県鯖江市神明町４丁目１番７号,2015-11-12T15:00:00.000Z
2210005008156,http://imi.go.jp/ns/code_id/code/kind#399,長禅寺,,福井県鯖江市尾花町６０号２０番地,2015-11-12T15:00:00.000Z
1210005008157,http://imi.go.jp/ns/code_id/code/kind#399,南光寺,ナンコウジ,福井県鯖江市本町３丁目２番３３号,2019-01-22T15:00:00.000Z
9210005008158,http://imi.go.jp/ns/code_id/code/kind#399,萬慶寺,,福井県鯖江市深江町６番１４号,2015-11-12T15:00:00.000Z
8210005008159,http://imi.go.jp/ns/code_id/code/kind#399,平等会寺,,福井県鯖江市平井町５４号１番地,2015-11-12T15:00:00.000Z
6210005008160,http://imi.go.jp/ns/code_id/code/kind#399,天理教鯖江分教会,,福井県鯖江市旭町４丁目９番１８号,2015-11-12T15:00:00.000Z
5210005008161,http://imi.go.jp/ns/code_id/code/kind#399,天理教生立分教会,テンリキョウセイリツブンキョウカイ,福井県鯖江市糺町第４０号３０番地の１,2019-10-30T15:00:00.000Z
4210005008162,http://imi.go.jp/ns/code_id/code/kind#399,天理教曙定分教会,,福井県鯖江市定次町７０番地の２,2015-11-12T15:00:00.000Z
3210005008163,http://imi.go.jp/ns/code_id/code/kind#399,天理教忠南分教会,,福井県鯖江市神明町４丁目６番８号,2015-11-12T15:00:00.000Z
2210005008164,http://imi.go.jp/ns/code_id/code/kind#399,徳正寺,,福井県鯖江市莇生田町第３１号１７番地３,2015-11-12T15:00:00.000Z
1210005008165,http://imi.go.jp/ns/code_id/code/kind#399,道明寺,,福井県鯖江市横越町１３号４３番地,2015-11-12T15:00:00.000Z
9210005008166,http://imi.go.jp/ns/code_id/code/kind#399,東光寺,,福井県鯖江市日の出町３番４号,2015-11-12T15:00:00.000Z
8210005008167,http://imi.go.jp/ns/code_id/code/kind#399,徳法寺,,福井県鯖江市持明寺町８号２７番地,2015-11-12T15:00:00.000Z
7210005008168,http://imi.go.jp/ns/code_id/code/kind#399,福正寺,フクショウジ,福井県鯖江市吉江町１７号１３番地,2019-12-05T15:00:00.000Z
6210005008169,http://imi.go.jp/ns/code_id/code/kind#399,本法寺,,福井県鯖江市本町１丁目１番２号,2015-11-12T15:00:00.000Z
4210005008170,http://imi.go.jp/ns/code_id/code/kind#399,法常寺,,福井県鯖江市五郎丸町１８号５番地,2015-11-12T15:00:00.000Z
3210005008171,http://imi.go.jp/ns/code_id/code/kind#399,法華寺,ホッケジ,福井県鯖江市水落町２丁目１１番２４号,2019-03-28T15:00:00.000Z
2210005008172,http://imi.go.jp/ns/code_id/code/kind#399,法隆寺,,福井県鯖江市尾花町第１７号３２番地,2015-11-12T15:00:00.000Z
1210005008173,http://imi.go.jp/ns/code_id/code/kind#399,本正寺,,福井県鯖江市本町３丁目２番３８号,2015-11-12T15:00:00.000Z
9210005008174,http://imi.go.jp/ns/code_id/code/kind#399,法林寺,,福井県鯖江市本町３丁目２番３８号,2015-11-12T15:00:00.000Z
8210005008175,http://imi.go.jp/ns/code_id/code/kind#399,本定寺,,福井県鯖江市西袋町１５号７番地,2015-11-12T15:00:00.000Z
